PURPOSE,DOMAIN_CATEGORY,DOMAIN_NAME,DATA_PROGRAM,DATA_METHOD,DATA_TYPE,UNITS,REPORT_YEAR,DATE,REEFPAGE_CATEGORY,REEF_ZONE,DEPTH,SHELF,VARIABLE,mean,median,lower,upper
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Coral Trout,1.2990655146556482,1.2912501407440113,0.925691435388281,1.6876398350431268
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Coral Trout,1.44662617666129,1.4525041110666963,1.048308201955071,1.8534764214441721
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Coral Trout,1.2958911669320776,1.2950008574475238,0.8886894170170839,1.7202158950486195
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Coral Trout,1.4714527324667388,1.4690475684259097,1.0907646966998445,1.8546138017071456
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Coral Trout,1.6276514552686938,1.614899543935249,1.277952375194122,2.0069105545233543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Coral Trout,2.051895589521116,2.047897216038119,1.6643075659254143,2.458132334475869
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Coral Trout,1.9036701107972032,1.896427916340166,1.570831177817734,2.254471250085519
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Coral Trout,1.6884498331712918,1.681819686480114,1.3631131814540438,2.0526004220075627
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Coral Trout,1.617816292748366,1.6088154240154136,1.2359814227168568,1.9627047120618204
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Coral Trout,1.9560061517964642,1.9487363079830504,1.6795473378287291,2.254745485903286
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Coral Trout,1.3761007005041963,1.3674469430970042,1.0183633740126354,1.7581060898349326
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Coral Trout,1.8805248296862809,1.8747497367088175,1.5461644831249641,2.2155751243359685
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Coral Trout,1.875924797746402,1.8605250143381769,1.5215414923181605,2.2431970815133235
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Coral Trout,1.8435522115173661,1.8445489989268926,1.5679838959227175,2.1590529610652633
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Coral Trout,1.603409997135764,1.6008097989520635,1.2470112986309287,1.932368400915825
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Coral Trout,1.793036170267198,1.7848970146372651,1.3869159262819308,2.177226215027418
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Coral Trout,1.58531100377839,1.5770809632674432,1.2374413324559699,1.9893439339862315
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Coral Trout,1.477174391962902,1.4690005746530086,1.1953324311325664,1.8153846079615643
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Coral Trout,1.6253527289700673,1.6098061695158907,1.24143533571427,2.0135282982336427
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Coral Trout,1.5265228014023986,1.5189582074826729,1.2381136308398701,1.8397448755902435
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Coral Trout,1.574581240306703,1.5745844451430009,1.2197270604982213,1.9685884550036474
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Coral Trout,1.4689460458950478,1.4562228342584809,1.1726829406385288,1.8063933285207499
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Coral Trout,1.5874545877424235,1.5670543276873556,1.1851857150972314,2.0248214733941845
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Coral Trout,1.6296271865984884,1.6267514713228133,1.3293632244003302,1.9547758582256918
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Coral Trout,1.4789542527518313,1.4698025772961605,1.1324370998049091,1.8747523133956816
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Coral Trout,1.5003866221717375,1.488572906290528,1.08761647282345,1.905054302817706
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Coral Trout,1.5281265566735946,1.5225270762095042,1.107181315922615,1.950453232612126
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Coral Trout,1.311600054336137,1.3047084503528614,0.8988843637814132,1.665699480995014
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Coral Trout,1.2990655146556482,1.2912501407440113,0.925691435388281,1.6876398350431268
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Coral Trout,1.44662617666129,1.4525041110666963,1.048308201955071,1.8534764214441721
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Coral Trout,1.2958911669320776,1.2950008574475238,0.8886894170170839,1.7202158950486195
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Coral Trout,1.4714527324667388,1.4690475684259097,1.0907646966998445,1.8546138017071456
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Coral Trout,1.6276514552686938,1.614899543935249,1.277952375194122,2.0069105545233543
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2024,2024-01-01,NA, , , ,Secondary targets,10.660746242176138,10.469506499854782,7.440712389670598,14.54950161125673
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2023,2023-01-01,NA, , , ,Secondary targets,8.260731171728342,8.06740086923502,5.480239453778314,10.957808962722966
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2022,2022-01-01,NA, , , ,Secondary targets,18.82591871054558,18.529275699200195,11.775437400476449,25.352360043048826
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2021,2021-01-01,NA, , , ,Secondary targets,12.081522103484085,11.795092826718705,7.735631410280361,17.717839681578077
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2020,2020-01-01,NA, , , ,Secondary targets,15.610143293056963,15.408953259765937,10.373624922451507,20.877350559038305
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2019,2019-01-01,NA, , , ,Secondary targets,8.533774817423671,8.296378125970266,5.5122259580144615,13.233851595663168
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2018,2018-01-01,NA, , , ,Secondary targets,8.717815957034265,8.561586369159896,5.7781046725691,11.931865853818344
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2017,2017-01-01,NA, , , ,Secondary targets,13.390142882108135,13.058523125422797,8.039045498015845,19.72876944192354
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2016,2016-01-01,NA, , , ,Secondary targets,14.656335918444958,14.525810224890538,9.94211394795711,19.48855589249562
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2015,2015-01-01,NA, , , ,Secondary targets,9.895447088208773,9.620466176658546,5.64362865691987,14.29355537705295
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2014,2014-01-01,NA, , , ,Secondary targets,12.908528926671044,12.659010678144806,8.318830629822994,17.34690446675876
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2013,2013-01-01,NA, , , ,Secondary targets,12.73720816008919,12.57156726464729,7.476670514026578,18.55844584617534
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2012,2012-01-01,NA, , , ,Secondary targets,12.410393704768333,12.192470282307344,7.9790815866746385,16.165231227392177
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2011,2011-01-01,NA, , , ,Secondary targets,12.789585386934114,12.452080011809262,7.701231809776354,18.615114620925343
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2010,2010-01-01,NA, , , ,Secondary targets,9.485094549070352,9.251289627055433,6.694748732813078,12.72900918102355
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2009,2009-01-01,NA, , , ,Secondary targets,15.804816648412496,15.618803881681409,9.776490820636946,22.817694640127236
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2008,2008-01-01,NA, , , ,Secondary targets,8.28984557452898,8.188155383317268,5.274893532080723,10.999536083592751
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2007,2007-01-01,NA, , , ,Secondary targets,5.690490490635158,5.520411292709854,3.442943382701251,8.484860625867375
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2006,2006-01-01,NA, , , ,Secondary targets,9.617350706153834,9.478874919400237,6.527813895104419,12.377679543915365
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2005,2005-01-01,NA, , , ,Secondary targets,0.014099230343881391,0.013801406811173532,0.008828820326315193,0.02023010376495108
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2004,2004-01-01,NA, , , ,Secondary targets,0.7437321187706554,0.7104980830919676,0.32871953212075966,1.244099137976125
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2003,2003-01-01,NA, , , ,Secondary targets,0.013476837240993937,0.013077161176913668,0.008695467224055575,0.019452601936400252
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2002,2002-01-01,NA, , , ,Secondary targets,0.013991440871990595,0.013557546686491069,0.00850800850211389,0.02042533480406119
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2001,2001-01-01,NA, , , ,Secondary targets,0.013351155143138699,0.012997492843302302,0.007803047231856223,0.01890024316817708
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,2000,2000-01-01,NA, , , ,Secondary targets,0.014437021244973763,0.014076394073307283,0.008892025807168193,0.021654207851026237
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1999,1999-01-01,NA, , , ,Secondary targets,0.014911386469280674,0.01433704272237248,0.008693989106095722,0.02243696406472784
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1998,1998-01-01,NA, , , ,Secondary targets,0.014361444499389845,0.013962171416500427,0.008116105295413581,0.02125579677045222
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish biomass per 1000m²,1997,1997-01-01,NA, , , ,Secondary targets,0.014254324216929463,0.013971635363251644,0.008939004771995591,0.020214940852928145
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Secondary targets,4.847577371771641,4.781678146277381,3.7926094450007937,6.098249561149285
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Secondary targets,4.375296509152592,4.329771036718194,3.3347799795016244,5.472703268219753
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Secondary targets,5.284199766487335,5.240988316728897,4.061654113726485,6.588138594263904
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Secondary targets,4.355856575722863,4.337910861345882,3.368590008078289,5.517416565179978
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Secondary targets,5.650314248605858,5.604830838382856,4.342814976813152,6.999979825378313
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Secondary targets,3.6770457850009115,3.627218244121848,2.7209249492956347,4.660227734749522
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Secondary targets,4.5551064625416915,4.521797586484418,3.5349436359835846,5.779740476952103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Secondary targets,4.265587144091497,4.217918225405881,3.182405559816619,5.422658977909371
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Secondary targets,4.198073687609851,4.155497326602617,3.221467548226872,5.340391307088064
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Secondary targets,2.116125180614526,2.097872118693302,1.5068374913780478,2.7986181955302265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Secondary targets,3.7183796538071063,3.681938532205314,2.7191833305968576,4.7164161074973645
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Secondary targets,2.1829834878845444,2.175988509898745,1.550412480651664,2.9207328720705856
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Secondary targets,3.997178638037126,3.9568975434816753,2.9820479423497908,4.987963895420439
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Secondary targets,2.230719226447984,2.1854047827978516,1.557425139240578,2.842603253795479
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Secondary targets,3.145334222275248,3.1048735130818326,2.419260103731251,4.0127628171542815
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Secondary targets,2.9435499849288442,2.912427689031591,2.1462412599964806,3.8024553391810745
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Secondary targets,3.2785041890813167,3.2579634210214286,2.4030446563219114,4.206056750803226
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Secondary targets,2.7175795508433422,2.6842289398996817,1.8468298586529848,3.5092896344316893
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Secondary targets,4.21877607787038,4.1606046602550615,3.266010762930194,5.303247824355325
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Secondary targets,3.5214871267022367,3.4710073591895663,2.5633367861953675,4.478196352003933
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Secondary targets,4.484218686137471,4.43416181319332,3.2209503928285605,5.661395907628725
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Secondary targets,2.7726760261937153,2.7320103619362666,2.0918253364853574,3.5808060381324727
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Secondary targets,4.337781672635385,4.30149150049567,3.2249956665377004,5.548807956676717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Secondary targets,2.894750717845983,2.867903970800774,2.051431139219587,3.722342418202811
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Secondary targets,2.665396117365677,2.628474759000704,1.9019781393778143,3.492813339914007
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Secondary targets,3.040457992027038,2.9848029941052414,2.0216182279556603,4.109759178457338
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Secondary targets,4.772665621841827,4.734403876113187,3.5842872579054816,6.1969700145971265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Secondary targets,3.2264217504696697,3.1981959248948617,2.332718933366931,4.187792025220773
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Secondary targets,4.847577371771641,4.781678146277381,3.7926094450007937,6.098249561149285
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Secondary targets,4.375296509152592,4.329771036718194,3.3347799795016244,5.472703268219753
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Secondary targets,5.284199766487335,5.240988316728897,4.061654113726485,6.588138594263904
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Secondary targets,4.355856575722863,4.337910861345882,3.368590008078289,5.517416565179978
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Secondary targets,5.650314248605858,5.604830838382856,4.342814976813152,6.999979825378313
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Secondary targets,3.6770457850009115,3.627218244121848,2.7209249492956347,4.660227734749522
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Secondary targets,4.5551064625416915,4.521797586484418,3.5349436359835846,5.779740476952103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Secondary targets,4.265587144091497,4.217918225405881,3.182405559816619,5.422658977909371
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Secondary targets,4.198073687609851,4.155497326602617,3.221467548226872,5.340391307088064
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Secondary targets,2.116125180614526,2.097872118693302,1.5068374913780478,2.7986181955302265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Secondary targets,3.7183796538071063,3.681938532205314,2.7191833305968576,4.7164161074973645
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Secondary targets,2.1829834878845444,2.175988509898745,1.550412480651664,2.9207328720705856
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Secondary targets,3.997178638037126,3.9568975434816753,2.9820479423497908,4.987963895420439
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Secondary targets,2.230719226447984,2.1854047827978516,1.557425139240578,2.842603253795479
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Secondary targets,3.145334222275248,3.1048735130818326,2.419260103731251,4.0127628171542815
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Secondary targets,2.9435499849288442,2.912427689031591,2.1462412599964806,3.8024553391810745
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Secondary targets,3.2785041890813167,3.2579634210214286,2.4030446563219114,4.206056750803226
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Secondary targets,2.7175795508433422,2.6842289398996817,1.8468298586529848,3.5092896344316893
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Secondary targets,4.21877607787038,4.1606046602550615,3.266010762930194,5.303247824355325
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Secondary targets,3.5214871267022367,3.4710073591895663,2.5633367861953675,4.478196352003933
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Secondary targets,4.484218686137471,4.43416181319332,3.2209503928285605,5.661395907628725
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Secondary targets,2.7726760261937153,2.7320103619362666,2.0918253364853574,3.5808060381324727
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Secondary targets,4.337781672635385,4.30149150049567,3.2249956665377004,5.548807956676717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Secondary targets,2.894750717845983,2.867903970800774,2.051431139219587,3.722342418202811
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Secondary targets,2.665396117365677,2.628474759000704,1.9019781393778143,3.492813339914007
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Secondary targets,3.040457992027038,2.9848029941052414,2.0216182279556603,4.109759178457338
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1998,1998-01-01,NA, , , ,Secondary targets,4.772665621841827,4.734403876113187,3.5842872579054816,6.1969700145971265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1997,1997-01-01,NA, , , ,Secondary targets,3.2264217504696697,3.1981959248948617,2.332718933366931,4.187792025220773
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2024,2024-01-01,NA, , , ,Secondary targets,4.847577371771641,4.781678146277381,3.7926094450007937,6.098249561149285
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2023,2023-01-01,NA, , , ,Secondary targets,4.375296509152592,4.329771036718194,3.3347799795016244,5.472703268219753
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2022,2022-01-01,NA, , , ,Secondary targets,5.284199766487335,5.240988316728897,4.061654113726485,6.588138594263904
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2021,2021-01-01,NA, , , ,Secondary targets,4.355856575722863,4.337910861345882,3.368590008078289,5.517416565179978
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2020,2020-01-01,NA, , , ,Secondary targets,5.650314248605858,5.604830838382856,4.342814976813152,6.999979825378313
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2019,2019-01-01,NA, , , ,Secondary targets,3.6770457850009115,3.627218244121848,2.7209249492956347,4.660227734749522
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2018,2018-01-01,NA, , , ,Secondary targets,4.5551064625416915,4.521797586484418,3.5349436359835846,5.779740476952103
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2017,2017-01-01,NA, , , ,Secondary targets,4.265587144091497,4.217918225405881,3.182405559816619,5.422658977909371
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2016,2016-01-01,NA, , , ,Secondary targets,4.198073687609851,4.155497326602617,3.221467548226872,5.340391307088064
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2015,2015-01-01,NA, , , ,Secondary targets,2.116125180614526,2.097872118693302,1.5068374913780478,2.7986181955302265
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2014,2014-01-01,NA, , , ,Secondary targets,3.7183796538071063,3.681938532205314,2.7191833305968576,4.7164161074973645
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2013,2013-01-01,NA, , , ,Secondary targets,2.1829834878845444,2.175988509898745,1.550412480651664,2.9207328720705856
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2012,2012-01-01,NA, , , ,Secondary targets,3.997178638037126,3.9568975434816753,2.9820479423497908,4.987963895420439
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2011,2011-01-01,NA, , , ,Secondary targets,2.230719226447984,2.1854047827978516,1.557425139240578,2.842603253795479
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2010,2010-01-01,NA, , , ,Secondary targets,3.145334222275248,3.1048735130818326,2.419260103731251,4.0127628171542815
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2009,2009-01-01,NA, , , ,Secondary targets,2.9435499849288442,2.912427689031591,2.1462412599964806,3.8024553391810745
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2008,2008-01-01,NA, , , ,Secondary targets,3.2785041890813167,3.2579634210214286,2.4030446563219114,4.206056750803226
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2007,2007-01-01,NA, , , ,Secondary targets,2.7175795508433422,2.6842289398996817,1.8468298586529848,3.5092896344316893
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2006,2006-01-01,NA, , , ,Secondary targets,4.21877607787038,4.1606046602550615,3.266010762930194,5.303247824355325
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2005,2005-01-01,NA, , , ,Secondary targets,3.5214871267022367,3.4710073591895663,2.5633367861953675,4.478196352003933
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2004,2004-01-01,NA, , , ,Secondary targets,4.484218686137471,4.43416181319332,3.2209503928285605,5.661395907628725
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2003,2003-01-01,NA, , , ,Secondary targets,2.7726760261937153,2.7320103619362666,2.0918253364853574,3.5808060381324727
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2002,2002-01-01,NA, , , ,Secondary targets,4.337781672635385,4.30149150049567,3.2249956665377004,5.548807956676717
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2001,2001-01-01,NA, , , ,Secondary targets,2.894750717845983,2.867903970800774,2.051431139219587,3.722342418202811
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,2000,2000-01-01,NA, , , ,Secondary targets,2.665396117365677,2.628474759000704,1.9019781393778143,3.492813339914007
GROUP_LEVEL,Sectors,TO,fish,fish,fish,Fish density per 250m²,1999,1999-01-01,NA, , , ,Secondary targets,3.040457992027038,2.9848029941052414,2.0216182279556603,4.109759178457338
